219960260,"POLYGON ((113.9106218 22.5313769, 113.9106693 22.5348158, 113.9108154 22.5349992, 113.9141235 22.5353352, 113.9135133 22.5313026, 113.9106218 22.5313769))"
219961338,"POLYGON ((113.9146881 22.5251782, 113.9148143 22.5263745, 113.9149463 22.5267058, 113.9162896 22.5271439, 113.9166675 22.5271999, 113.9169304 22.52718, 113.9184056 22.526853, 113.9178209 22.5247074, 113.9146881 22.5251782))"
219961339,"POLYGON ((113.9159883 22.5325288, 113.9160077 22.5326999, 113.917632 22.5325438, 113.9176258 22.5324697, 113.9179322 22.5324404, 113.9191438 22.5323267, 113.9190688 22.531965, 113.9194878 22.5318845, 113.9185665 22.5275566, 113.9173595 22.5278044, 113.9166559 22.5278359, 113.9159985 22.5323045, 113.9159883 22.5325288))"
219961341,"POLYGON ((113.9139639 22.5310152, 113.9153318 22.5309756, 113.9154382 22.5309882, 113.9159879 22.5310531, 113.9162499 22.5295406, 113.9157598 22.5294486, 113.915299 22.5293622, 113.9148537 22.5292786, 113.9145454 22.5292207, 113.9139639 22.5310152))"
219961345,"POLYGON ((113.9138492 22.5312972, 113.9144467 22.5351823, 113.9160184 22.5352021, 113.9157195 22.5326349, 113.9157413 22.5324281, 113.9159433 22.5312828, 113.9152544 22.5312764, 113.9138492 22.5312972))"
220071399,"POLYGON ((113.9196179 22.541599, 113.9197368 22.5416036, 113.9210409 22.5416443, 113.9210424 22.5417024, 113.9210642 22.5425265, 113.9221663 22.5425064, 113.922106 22.5414741, 113.922225 22.5396865, 113.9215051 22.539636, 113.9215116 22.5389334, 113.9198671 22.53884, 113.9196179 22.541599))"
220071401,"POLYGON ((113.9163674 22.5412225, 113.916614 22.5419427, 113.9172577 22.5417927, 113.9176406 22.5417034, 113.9190398 22.541382, 113.9192098 22.540359, 113.9163674 22.5412225))"
220650049,"POLYGON ((113.9337107 22.5468984, 113.9337544 22.5469727, 113.9346349 22.5469904, 113.9354325 22.5470123, 113.9354805 22.5456535, 113.9338058 22.5456454, 113.9337266 22.5457002, 113.9337107 22.5468984))"
220650050,"POLYGON ((113.9277886 22.5459736, 113.9282919 22.5470073, 113.9293599 22.5470192, 113.9293514 22.547738, 113.9306704 22.5477613, 113.9306864 22.5470302, 113.9295498 22.5470111, 113.929545 22.5465311, 113.9286063 22.5465212, 113.9284884 22.5459328, 113.9278096 22.5459243, 113.9277886 22.5459736))"
220650051,"POLYGON ((113.9309721 22.5439826, 113.9310011 22.5449895, 113.9310012 22.5453256, 113.9334957 22.5453397, 113.9335076 22.5441563, 113.9331157 22.5441591, 113.9328416 22.5439291, 113.932238 22.5439308, 113.9309721 22.5439826))"
221901478,"POLYGON ((114.0294711 22.6025725, 114.029505 22.6026673, 114.0303924 22.6051413, 114.0318258 22.6037204, 114.031101 22.601828, 114.0309 22.6017744, 114.0305118 22.6020426, 114.0294711 22.6025725))"
221901479,"POLYGON ((114.0356667 22.6058252, 114.0359299 22.6062025, 114.0362453 22.6060272, 114.0367769 22.6067913, 114.0371001 22.6072215, 114.0373359 22.6073685, 114.0374482 22.607537, 114.0380058 22.6072025, 114.0365484 22.6052773, 114.0356667 22.6058252))"
221901480,"POLYGON ((114.0336659 22.6034233, 114.0350683 22.6050771, 114.0354523 22.6051348, 114.0361603 22.6046861, 114.0346746 22.6027111, 114.0344289 22.6026708, 114.0336659 22.6034233))"
221901483,"POLYGON ((114.0407974 22.6177592, 114.0408356 22.6191694, 114.0423564 22.6199196, 114.0431289 22.6200385, 114.0436112 22.6176653, 114.042887 22.6176732, 114.042401 22.6174092, 114.0421237 22.6173653, 114.0417813 22.6173714, 114.0412221 22.617522, 114.0407974 22.6177592))"
222002056,"POLYGON ((114.0360932 22.6513066, 114.0370024 22.6532104, 114.03785 22.6524925, 114.0374906 22.6517499, 114.0373565 22.6518044, 114.0368522 22.6508489, 114.0374638 22.650537, 114.0370614 22.64974, 114.0360932 22.6513066))"
222002058,"POLYGON ((114.0353073 22.6529628, 114.0357954 22.6541856, 114.036584 22.6534876, 114.0360422 22.6523292, 114.0354521 22.6525519, 114.0355755 22.652844, 114.0353073 22.6529628))"
222002887,"POLYGON ((114.0261556 22.6541015, 114.0267719 22.6545601, 114.0277568 22.6534299, 114.0276361 22.6533341, 114.0289719 22.6517895, 114.0296156 22.6515222, 114.0316916 22.6527153, 114.0323783 22.6515272, 114.0308172 22.649641, 114.0284354 22.6514331, 114.0261556 22.6541015))"
222002890,"POLYGON ((114.0462343 22.6431901, 114.0463094 22.6454279, 114.0486784 22.6453011, 114.0488765 22.6452905, 114.0490761 22.6452798, 114.0490527 22.6448662, 114.0489662 22.6446787, 114.0481709 22.6426207, 114.0477471 22.6426207, 114.0475623 22.6433705, 114.0462343 22.6431901))"
222003153,"POLYGON ((114.0394164 22.633575, 114.0395775 22.6345557, 114.0397192 22.6354179, 114.0417231 22.635204, 114.0414898 22.6331366, 114.0406341 22.6332185, 114.0406583 22.6334584, 114.0394164 22.633575))"
222003156,"POLYGON ((114.0482621 22.6470963, 114.0482621 22.6480567, 114.0486 22.6484181, 114.0490882 22.6484181, 114.0490828 22.6467596, 114.0488765 22.6452905, 114.0486784 22.6453011, 114.0486429 22.646423, 114.0482621 22.6470963))"
222003157,"POLYGON ((114.0433432 22.6406651, 114.0441586 22.6408581, 114.044121 22.6421801, 114.0445019 22.6422494, 114.0457193 22.6422345, 114.0456013 22.638853, 114.044526 22.6391077, 114.0438689 22.6394917, 114.0433432 22.6406651))"
227401311,"POLYGON ((114.0240713 22.6274728, 114.0262101 22.6272339, 114.0272044 22.6239177, 114.0270696 22.6238123, 114.0242609 22.6242362, 114.0242134 22.6259553, 114.0240713 22.6274728))"
227501784,"POLYGON ((114.0614001 22.6469653, 114.0614542 22.648926, 114.0614427 22.6494995, 114.0615019 22.649503, 114.0616709 22.6495047, 114.0627222 22.6495593, 114.0639017 22.6497616, 114.0639419 22.6503051, 114.0625432 22.6507514, 114.0626035 22.6511705, 114.0624615 22.6513514, 114.0617931 22.651552, 114.0622135 22.6526962, 114.0623457 22.6527501, 114.0659026 22.6518111, 114.0652667 22.6503079, 114.06655 22.6503783, 114.0672231 22.649673, 114.0680063 22.6492175, 114.0690381 22.6487431, 114.0688903 22.6483611, 114.0687062 22.6479007, 114.0686657 22.6474298, 114.0686261 22.6468802, 114.0686395 22.6458878, 114.0686271 22.6454903, 114.0685854 22.6452894, 114.06853 22.6450199, 114.0683628 22.6448971, 114.0679701 22.6446911, 114.0617681 22.6446115, 114.0614815 22.6448234, 114.0614001 22.6469653))"
227568539,"POLYGON ((114.064291 22.6566955, 114.0662222 22.6588388, 114.0668659 22.6583588, 114.0662812 22.6576608, 114.0663402 22.6571064, 114.0656106 22.6563638, 114.0651007 22.6566992, 114.0644251 22.6565915, 114.064291 22.6566955))"
227853177,"POLYGON ((113.9527491 22.5706889, 113.9529364 22.5711597, 113.9581399 22.5708228, 113.9582051 22.5706017, 113.9569726 22.5696545, 113.9560928 22.5691196, 113.9552592 22.5688166, 113.9538035 22.5684362, 113.9527491 22.5706889))"
228400740,"POLYGON ((114.0277162 22.6679921, 114.0277422 22.6682101, 114.0277852 22.6685076, 114.0284018 22.6689513, 114.0293935 22.6678314, 114.0284439 22.6671382, 114.0277162 22.6679921))"
228400746,"POLYGON ((114.0241632 22.665831, 114.024361 22.6659775, 114.0273826 22.6682172, 114.0283594 22.6670699, 114.0290152 22.6662997, 114.025798 22.6639604, 114.0248022 22.6651206, 114.0244696 22.6654968, 114.0243263 22.6656578, 114.0242229 22.665774, 114.0241632 22.665831))"
228400747,"POLYGON ((114.0299159 22.6689026, 114.030227 22.6695263, 114.0315316 22.668993, 114.0307484 22.6675921, 114.0303515 22.6677604, 114.0299266 22.6682096, 114.0299159 22.6689026))"
231297991,"POLYGON ((113.8502943 22.6134615, 113.8503226 22.6136085, 113.8531836 22.6147627, 113.854131 22.6129231, 113.8539586 22.6127027, 113.8513416 22.6116456, 113.8511909 22.6116344, 113.8502943 22.6134615))"
231405497,"POLYGON ((113.9485862 22.5554068, 113.9525454 22.5556569, 113.9529383 22.5526771, 113.9528105 22.552539, 113.951639 22.5525134, 113.9489545 22.5524713, 113.948876 22.5525552, 113.9485862 22.5554068))"
232552586,"POLYGON ((114.0671771 22.5254957, 114.0675366 22.5262687, 114.0676653 22.5264273, 114.0678477 22.5265264, 114.0680301 22.5265511, 114.0687865 22.5263331, 114.0683629 22.525135, 114.0671771 22.5254957))"
235151189,"POLYGON ((113.9251092 22.5181747, 113.9251918 22.5187366, 113.9252213 22.5189571, 113.9253328 22.5194484, 113.9273663 22.5195823, 113.9275114 22.5194136, 113.9274062 22.5183215, 113.9272719 22.5181889, 113.9251092 22.5181747))"
235151191,"POLYGON ((113.9313743 22.5173912, 113.9317477 22.5185813, 113.9318732 22.5186424, 113.9340892 22.5181254, 113.9341905 22.517904, 113.9338022 22.5168444, 113.9336272 22.5167618, 113.9314888 22.5172597, 113.9313743 22.5173912))"
237485818,"POLYGON ((113.9205662 22.5291547, 113.9206327 22.5297171, 113.9208752 22.5300964, 113.9212966 22.529992, 113.921427 22.5299116, 113.9212583 22.5290664, 113.9205662 22.5291547))"
237485819,"POLYGON ((113.9221347 22.528895, 113.9221949 22.5291853, 113.9231117 22.5291101, 113.9230831 22.5288117, 113.9226471 22.52885, 113.9221347 22.528895))"
237885704,"POLYGON ((113.8934878 22.4863539, 113.8939223 22.4867356, 113.8954051 22.4863269, 113.8964597 22.4850949, 113.8960871 22.4848143, 113.8957623 22.4845698, 113.8952795 22.4849661, 113.8946304 22.4854221, 113.8940994 22.4858235, 113.8934878 22.4863539))"
239301821,"POLYGON ((113.8909355 22.5497141, 113.8913989 22.5501284, 113.8910444 22.5504753, 113.8944313 22.5534262, 113.8946303 22.5534363, 113.8956816 22.5523631, 113.8957153 22.5512637, 113.8950377 22.5506612, 113.892407 22.5483092, 113.8923136 22.5483957, 113.8909355 22.5497141))"
243054527,"POLYGON ((113.8336038 22.6266857, 113.8337738 22.6280933, 113.8339493 22.628902, 113.8341465 22.629871, 113.8344717 22.62988, 113.8367564 22.6299895, 113.8365834 22.6304365, 113.8364187 22.6310106, 113.8376743 22.6314207, 113.8376569 22.6315493, 113.8381889 22.6316858, 113.8384088 22.6316981, 113.8386225 22.631683, 113.8388435 22.6316167, 113.8398611 22.6313113, 113.8408326 22.631096, 113.8408545 22.6312494, 113.841276 22.6312723, 113.8413781 22.6299719, 113.8417574 22.63003, 113.8423113 22.6291531, 113.8430999 22.6288511, 113.8435183 22.6290343, 113.8440597 22.6279962, 113.844422 22.6272133, 113.8450464 22.6260704, 113.843856 22.6258192, 113.842703 22.6255783, 113.8421224 22.6253782, 113.842404 22.6245317, 113.841435 22.6242142, 113.8413004 22.6241555, 113.840997 22.6238503, 113.8401532 22.6237314, 113.8399463 22.6236003, 113.8392876 22.6250135, 113.8388675 22.6248777, 113.8388105 22.6249739, 113.837651 22.6247016, 113.8366922 22.6245285, 113.8366562 22.6245901, 113.8361665 22.6243552, 113.8354667 22.6239758, 113.8345106 22.623778, 113.834243 22.6257908, 113.8346159 22.6258856, 113.834495 22.626408, 113.8340942 22.6266212, 113.8339177 22.6266786, 113.8336038 22.6266857))"
245050368,"POLYGON ((113.9119012 22.5062481, 113.9119142 22.5074644, 113.914065 22.5074741, 113.9140734 22.5071866, 113.9139036 22.5071666, 113.9139486 22.5064565, 113.9119012 22.5062481))"
246094013,"POLYGON ((113.9217345 22.5145706, 113.9219501 22.5151957, 113.9220466 22.5157116, 113.9220873 22.5157181, 113.922648 22.5155319, 113.9222398 22.5144342, 113.9217345 22.5145706))"
246782408,"POLYGON ((113.9695254 22.5307796, 113.9696253 22.5308222, 113.9733456 22.5294794, 113.9734394 22.5294125, 113.9734681 22.5284627, 113.9733804 22.5283968, 113.9696629 22.5283422, 113.9695905 22.5284091, 113.9695254 22.5307796))"
246999414,"POLYGON ((113.9327459 22.5224259, 113.9328362 22.5232609, 113.9328766 22.5232925, 113.934746 22.5231372, 113.9348342 22.5230502, 113.9347508 22.5222228, 113.9346546 22.5221733, 113.9328295 22.522349, 113.9327459 22.5224259))"
246999419,"POLYGON ((113.9294718 22.5227551, 113.9296898 22.5241633, 113.9317657 22.5241138, 113.9318405 22.523848, 113.9320687 22.5237669, 113.9325642 22.5237122, 113.9324036 22.5225326, 113.9322883 22.522436, 113.9294718 22.5227551))"
247012891,"POLYGON ((113.9162109 22.5344217, 113.9163074 22.5351979, 113.9164897 22.5353022, 113.9182297 22.5352213, 113.9182839 22.5351374, 113.9182275 22.5342143, 113.9162109 22.5344217))"
247154074,"POLYGON ((113.8882445 22.5026256, 113.8888037 22.5034721, 113.8890953 22.503309, 113.8900136 22.5027951, 113.8907234 22.5023979, 113.8895212 22.5013075, 113.8891564 22.5016295, 113.8891138 22.5018898, 113.8885023 22.5024078, 113.8882445 22.5026256))"
247154076,"POLYGON ((113.8915393 22.4986356, 113.8920566 22.4998127, 113.8921883 22.4997729, 113.8928095 22.4995851, 113.8936705 22.4996942, 113.894672 22.4990087, 113.8942745 22.4982468, 113.8929935 22.4984244, 113.8917914 22.4985911, 113.8915393 22.4986356))"
248181074,"POLYGON ((114.1323163 22.6150861, 114.1330173 22.6159002, 114.1339508 22.6148546, 114.1333756 22.6143799, 114.1331827 22.6143975, 114.1329919 22.6142336, 114.1323163 22.6150861))"
248181083,"POLYGON ((114.1323361 22.6136173, 114.132953 22.6141942, 114.1329919 22.6142336, 114.1331827 22.6143975, 114.1334239 22.6139226, 114.1333498 22.6137584, 114.1335886 22.6132756, 114.1330981 22.6130938, 114.1327883 22.6131424, 114.1323361 22.6136173))"
248200758,"POLYGON ((113.9712454 22.5614034, 113.9717082 22.5638484, 113.9723523 22.5636791, 113.9731532 22.5634348, 113.9736412 22.5631597, 113.974067 22.5627623, 113.974293 22.5623952, 113.9745849 22.5620453, 113.974868 22.5617452, 113.974206 22.5603372, 113.9739262 22.5602696, 113.9713737 22.5612065, 113.9712454 22.5614034))"
248200759,"POLYGON ((113.974206 22.5603372, 113.974868 22.5617452, 113.9753761 22.5613513, 113.9759557 22.5611065, 113.9755557 22.5603779, 113.9764318 22.5603814, 113.9764409 22.5599083, 113.9762853 22.5598033, 113.9752848 22.5597909, 113.9743755 22.560103, 113.974206 22.5603372))"
248224191,"POLYGON ((113.9681767 22.5612225, 113.968343 22.5618219, 113.9697165 22.5613392, 113.9708053 22.5609277, 113.9706443 22.5605488, 113.9695393 22.5608559, 113.9681767 22.5612225))"
248224195,"POLYGON ((113.9641581 22.5621076, 113.9644451 22.5632767, 113.9664628 22.5627508, 113.9665969 22.5624858, 113.9663351 22.5615748, 113.9641581 22.5621076))"
248623670,"POLYGON ((113.9734582 22.5674495, 113.9741529 22.5684303, 113.9768565 22.5677566, 113.9759714 22.5658371, 113.9743488 22.5662691, 113.9745132 22.566864, 113.9745822 22.5671138, 113.9734582 22.5674495))"
248623671,"POLYGON ((113.9759701 22.5640892, 113.9761979 22.5645737, 113.9765761 22.565378, 113.9768941 22.5655002, 113.979233 22.5648339, 113.979349 22.5646144, 113.9790163 22.5639325, 113.9787855 22.5634597, 113.978391 22.5626314, 113.9781002 22.5625512, 113.9760572 22.5637094, 113.9759701 22.5640892))"
248623673,"POLYGON ((113.973981 22.565572, 113.974386 22.5661887, 113.9764701 22.5656512, 113.9760124 22.5646505, 113.9744129 22.5653144, 113.973981 22.565572))"
248624222,"POLYGON ((113.972388 22.5658841, 113.9733135 22.5672203, 113.9745132 22.566864, 113.9743488 22.5662691, 113.9735637 22.5651982, 113.972388 22.5658841))"
251442303,"POLYGON ((113.8576217 22.6450512, 113.8581969 22.6450662, 113.8593289 22.6450955, 113.8593437 22.6450314, 113.8593759 22.6428877, 113.8582297 22.6428509, 113.8576807 22.6428332, 113.8576217 22.6450512))"
258357757,"POLYGON ((113.862897 22.5716945, 113.8639724 22.5730223, 113.8653551 22.571973, 113.8653908 22.5718492, 113.8645243 22.5706621, 113.8644796 22.5706905, 113.8638599 22.5710836, 113.8638422 22.5710948, 113.8630293 22.5716105, 113.862897 22.5716945))"
258357758,"POLYGON ((113.8616925 22.5724586, 113.8630801 22.5737561, 113.8639724 22.5730223, 113.862897 22.5716945, 113.8618718 22.5723448, 113.8616925 22.5724586))"
258357771,"POLYGON ((113.8559392 22.5772313, 113.857054 22.5783547, 113.8574616 22.5783658, 113.8590619 22.5770265, 113.8590859 22.5767719, 113.8579351 22.5755876, 113.8559392 22.5772313))"
258357772,"POLYGON ((113.8576114 22.578969, 113.858073 22.5794118, 113.8586004 22.5800039, 113.8587143 22.5802474, 113.8595114 22.5799098, 113.8594275 22.5796885, 113.8605363 22.5791184, 113.8602067 22.5783603, 113.8603265 22.578233, 113.8596672 22.577508, 113.8593975 22.5774914, 113.8576114 22.578969))"
261484287,"POLYGON ((113.9478576 22.5863789, 113.949405 22.5863446, 113.9493217 22.5850417, 113.9486734 22.5852225, 113.9483184 22.5853197, 113.9482055 22.5853587, 113.9481383 22.5854121, 113.9480774 22.5854899, 113.9480205 22.5855879, 113.9478978 22.5860504, 113.9478576 22.5863789))"
263217875,"POLYGON ((113.8492154 22.5731808, 113.8500603 22.5740922, 113.8502944 22.5743437, 113.8513249 22.5735187, 113.8516463 22.57326, 113.8506777 22.5722433, 113.8503365 22.5722644, 113.8492154 22.5731808))"
263217877,"POLYGON ((113.8476976 22.5718726, 113.8477099 22.5719767, 113.8487253 22.5730128, 113.850259 22.5717521, 113.8492042 22.5706616, 113.8476976 22.5718726))"
263506722,"POLYGON ((113.8709916 22.5582181, 113.8727554 22.5597058, 113.8729915 22.5597151, 113.8746391 22.5580631, 113.8746284 22.5578047, 113.8733276 22.5566978, 113.8732557 22.5566366, 113.8722459 22.5566649, 113.8709933 22.5579483, 113.8709916 22.5582181))"
263638689,"POLYGON ((113.8526142 22.5830604, 113.8537011 22.5841937, 113.8545073 22.5850396, 113.8551636 22.5857273, 113.8560465 22.5850292, 113.8571896 22.5841455, 113.8573201 22.5840446, 113.8566111 22.583309, 113.8558067 22.5824745, 113.8550892 22.58173, 113.8546896 22.5813154, 113.8526142 22.5830604))"
263638696,"POLYGON ((113.8497494 22.5798554, 113.8497737 22.5800495, 113.8503298 22.5806172, 113.8509741 22.5812747, 113.8516099 22.5807654, 113.851843 22.5805786, 113.8505302 22.5792177, 113.8497494 22.5798554))"
263638699,"POLYGON ((113.8551636 22.5857273, 113.8555765 22.5861729, 113.8557484 22.586189, 113.8578261 22.5849173, 113.8578293 22.5848056, 113.8571896 22.5841455, 113.8551636 22.5857273))"
263638706,"POLYGON ((113.8509741 22.5812747, 113.8522024 22.5826397, 113.8524261 22.5826253, 113.853124 22.5820511, 113.8531362 22.5819316, 113.8525655 22.5812547, 113.8518761 22.5805522, 113.8509741 22.5812747))"
263638707,"POLYGON ((113.8512902 22.5841063, 113.8520891 22.584913, 113.8523416 22.5847209, 113.8524715 22.5847087, 113.853322 22.5846053, 113.8521636 22.5833818, 113.8512902 22.5841063))"
263665307,"POLYGON ((113.8650459 22.5705785, 113.8657346 22.5715659, 113.8658505 22.5715634, 113.8668932 22.570729, 113.8668096 22.5706149, 113.8664126 22.5700933, 113.8662097 22.5698276, 113.8652725 22.5704316, 113.8650459 22.5705785))"
263666386,"POLYGON ((113.8672727 22.5709813, 113.8679247 22.5718392, 113.8702041 22.5748388, 113.8709172 22.5743868, 113.8711178 22.5742577, 113.8709789 22.5739931, 113.8708904 22.573837, 113.8707715 22.5736529, 113.870634 22.5734601, 113.8681616 22.5702552, 113.8672727 22.5709813))"
263667818,"POLYGON ((113.8537523 22.5800974, 113.8546447 22.580988, 113.8555357 22.5802158, 113.8562758 22.5795743, 113.8556602 22.5789142, 113.8554038 22.5786427, 113.8537523 22.5800974))"
263960687,"POLYGON ((113.8337238 22.6037796, 113.8350264 22.6043208, 113.8368406 22.6050746, 113.8369655 22.6044412, 113.8370902 22.6038348, 113.8373892 22.6024119, 113.8361825 22.6019192, 113.8359286 22.6024465, 113.8345887 22.6019078, 113.8342442 22.6026534, 113.8339891 22.6032055, 113.8337238 22.6037796))"
263960691,"POLYGON ((113.8397681 22.6009371, 113.8409998 22.6014184, 113.842393 22.6019629, 113.84289 22.6009221, 113.84205 22.6005863, 113.8415175 22.5998599, 113.8408222 22.5991744, 113.8404152 22.5995132, 113.8402389 22.5998624, 113.8398841 22.6005632, 113.839809 22.6008182, 113.8397681 22.6009371))"
263987568,"POLYGON ((113.8767151 22.5656977, 113.8775675 22.5664859, 113.8778725 22.5662063, 113.8786383 22.565461, 113.878329 22.5651948, 113.8776515 22.564642, 113.8767224 22.5655919, 113.8767151 22.5656977))"
263987570,"POLYGON ((113.8777529 22.5672608, 113.8784963 22.5678952, 113.8794166 22.5669728, 113.8791649 22.5667484, 113.878703 22.5663428, 113.8782246 22.5668051, 113.8780448 22.5669788, 113.8777529 22.5672608))"
263987572,"POLYGON ((113.8754325 22.5644077, 113.8754603 22.5645478, 113.8764758 22.5654514, 113.8765905 22.5655236, 113.8775136 22.5645783, 113.8775123 22.5644927, 113.8765456 22.5636393, 113.8763341 22.5636516, 113.8754325 22.5644077))"
264011679,"POLYGON ((113.8904765 22.5586565, 113.8904812 22.5587629, 113.8916364 22.5597448, 113.8926196 22.5606059, 113.8943103 22.5593443, 113.8931045 22.5582898, 113.8918979 22.5572746, 113.8904765 22.5586565))"
264110491,"POLYGON ((113.8915077 22.5706099, 113.8920224 22.5710293, 113.8928898 22.5717343, 113.8952032 22.5693906, 113.8938268 22.5682548, 113.8915077 22.5706099))"
264409188,"POLYGON ((114.0269021 22.6611119, 114.0274385 22.6615278, 114.0300993 22.6592902, 114.0291885 22.6586292, 114.0282284 22.659564, 114.0269021 22.6611119))"
264651809,"POLYGON ((113.9275699 22.5083419, 113.9277669 22.5107331, 113.9284872 22.5107607, 113.9286141 22.510764, 113.9286289 22.5090614, 113.9286386 22.5082343, 113.9276943 22.5082117, 113.9275699 22.5083419))"
264651822,"POLYGON ((113.9278015 22.5109397, 113.9279056 22.5127976, 113.9279615 22.5128405, 113.9290756 22.5128497, 113.9291276 22.5109782, 113.9285852 22.510964, 113.9284583 22.5109607, 113.9278015 22.5109397))"
264715145,"POLYGON ((113.9019037 22.5191187, 113.902546 22.5197875, 113.9027069 22.5197776, 113.902876 22.5196371, 113.9035817 22.5190507, 113.9034549 22.5180436, 113.9034764 22.5179239, 113.9034154 22.5175348, 113.9031715 22.5175404, 113.9030474 22.5175433, 113.9019627 22.5185015, 113.9019037 22.5191187))"
264951852,"POLYGON ((113.8847064 22.5557914, 113.8857228 22.5566808, 113.8858298 22.5566756, 113.8865227 22.5559759, 113.8865111 22.5558874, 113.885517 22.5550422, 113.8853909 22.5550337, 113.8847104 22.5557163, 113.8847064 22.5557914))"
