id,geometry
13,"POLYGON ((113.9206873912186 22.53402195928418, 113.9206873912186 22.48402195928418, 113.8706873912185 22.48402195928418, 113.8706873912185 22.53402195928418, 113.9206873912186 22.53402195928418))"
14,"POLYGON ((114.5850214848284 22.5090504222391, 114.5850214848284 22.45905042223911, 114.5350214848284 22.45905042223911, 114.5350214848284 22.5090504222391, 114.5850214848284 22.5090504222391))"
15,"POLYGON ((114.3294628552672 22.67582994327474, 114.3294628552672 22.62582994327474, 114.2794628552672 22.62582994327474, 114.2794628552672 22.67582994327474, 114.3294628552672 22.67582994327474))"
16,"POLYGON ((114.6476897516546 22.53012361755555, 114.6476897516546 22.48012361755556, 114.5976897516545 22.48012361755556, 114.5976897516545 22.53012361755555, 114.6476897516546 22.53012361755555))"
17,"POLYGON ((114.5776561313208 22.65922785248037, 114.5776561313208 22.60922785248037, 114.5276561313208 22.60922785248037, 114.5276561313208 22.65922785248037, 114.5776561313208 22.65922785248037))"
18,"POLYGON ((113.8724288814303 22.53922586396751, 113.8724288814303 22.48922586396751, 113.8224288814303 22.48922586396751, 113.8224288814303 22.53922586396751, 113.8724288814303 22.53922586396751))"
19,"POLYGON ((114.2352494697897 22.80749997366057, 114.2352494697897 22.75749997366058, 114.1852494697897 22.75749997366058, 114.1852494697897 22.80749997366057, 114.2352494697897 22.80749997366057))"
20,"POLYGON ((114.5294930014792 22.55723501615011, 114.5294930014792 22.50723501615011, 114.4794930014792 22.50723501615011, 114.4794930014792 22.55723501615011, 114.5294930014792 22.55723501615011))"
21,"POLYGON ((114.1870839463254 22.61702094552228, 114.1870839463254 22.56702094552228, 114.1370839463254 22.56702094552228, 114.1370839463254 22.61702094552228, 114.1870839463254 22.61702094552228))"
22,"POLYGON ((113.9947288218211 22.65263692431429, 113.9947288218211 22.60263692431429, 113.9447288218211 22.60263692431429, 113.9447288218211 22.65263692431429, 113.9947288218211 22.65263692431429))"
23,"POLYGON ((113.9730715824397 22.52749104605337, 113.9730715824397 22.47749104605337, 113.9230715824397 22.47749104605337, 113.9230715824397 22.52749104605337, 113.9730715824397 22.52749104605337))"
24,"POLYGON ((114.2383135381081 22.59231288793222, 114.2383135381081 22.54231288793222, 114.1883135381081 22.54231288793222, 114.1883135381081 22.59231288793222, 114.2383135381081 22.59231288793222))"
25,"POLYGON ((113.8760451218592 22.58009054269969, 113.8760451218592 22.5300905426997, 113.8260451218592 22.5300905426997, 113.8260451218592 22.58009054269969, 113.8760451218592 22.58009054269969))"
26,"POLYGON ((113.9694482517114 22.52304064610365, 113.9694482517114 22.47304064610366, 113.9194482517113 22.47304064610366, 113.9194482517113 22.52304064610365, 113.9694482517114 22.52304064610365))"
27,"POLYGON ((113.9416488574237 22.69899475624441, 113.9416488574237 22.64899475624442, 113.8916488574237 22.64899475624442, 113.8916488574237 22.69899475624441, 113.9416488574237 22.69899475624441))"
28,"POLYGON ((113.8857912573407 22.57776636690559, 113.8857912573407 22.5277663669056, 113.8357912573407 22.5277663669056, 113.8357912573407 22.57776636690559, 113.8857912573407 22.57776636690559))"
29,"POLYGON ((113.8893174092607 22.71440248110596, 113.8893174092607 22.66440248110596, 113.8393174092607 22.66440248110596, 113.8393174092607 22.71440248110596, 113.8893174092607 22.71440248110596))"
30,"POLYGON ((114.6231226262735 22.68288817466118, 114.6231226262735 22.63288817466118, 114.5731226262735 22.63288817466118, 114.5731226262735 22.68288817466118, 114.6231226262735 22.68288817466118))"
31,"POLYGON ((114.3336765461113 22.6382117621467, 114.3336765461113 22.5882117621467, 114.2836765461113 22.5882117621467, 114.2836765461113 22.6382117621467, 114.3336765461113 22.6382117621467))"
32,"POLYGON ((114.2827874788962 22.75337079369798, 114.2827874788962 22.70337079369798, 114.2327874788961 22.70337079369798, 114.2327874788961 22.75337079369798, 114.2827874788962 22.75337079369798))"
33,"POLYGON ((114.237306765297 22.70674126598396, 114.237306765297 22.65674126598396, 114.187306765297 22.65674126598396, 114.187306765297 22.70674126598396, 114.237306765297 22.70674126598396))"
34,"POLYGON ((113.9379572389284 22.85300306571342, 113.9379572389284 22.80300306571342, 113.8879572389284 22.80300306571342, 113.8879572389284 22.85300306571342, 113.9379572389284 22.85300306571342))"
35,"POLYGON ((114.0376396363085 22.61718610357035, 114.0376396363085 22.56718610357035, 113.9876396363085 22.56718610357035, 113.9876396363085 22.61718610357035, 114.0376396363085 22.61718610357035))"
36,"POLYGON ((113.9037913369025 22.52993956743063, 113.9037913369025 22.47993956743063, 113.8537913369025 22.47993956743063, 113.8537913369025 22.52993956743063, 113.9037913369025 22.52993956743063))"
37,"POLYGON ((114.5481658638926 22.49552077642727, 114.5481658638926 22.44552077642727, 114.4981658638926 22.44552077642727, 114.4981658638926 22.49552077642727, 114.5481658638926 22.49552077642727))"
38,"POLYGON ((114.4655476553777 22.66327750803291, 114.4655476553777 22.61327750803291, 114.4155476553777 22.61327750803291, 114.4155476553777 22.66327750803291, 114.4655476553777 22.66327750803291))"
39,"POLYGON ((113.9200943189172 22.85042211012081, 113.9200943189172 22.80042211012082, 113.8700943189171 22.80042211012082, 113.8700943189171 22.85042211012081, 113.9200943189172 22.85042211012081))"
40,"POLYGON ((114.3837641403158 22.76340611516865, 114.3837641403158 22.71340611516865, 114.3337641403158 22.71340611516865, 114.3337641403158 22.76340611516865, 114.3837641403158 22.76340611516865))"
41,"POLYGON ((114.0000232153307 22.67000224208082, 114.0000232153307 22.62000224208082, 113.9500232153307 22.62000224208082, 113.9500232153307 22.67000224208082, 114.0000232153307 22.67000224208082))"
42,"POLYGON ((113.9674677678144 22.56055558718179, 113.9674677678144 22.51055558718179, 113.9174677678144 22.51055558718179, 113.9174677678144 22.56055558718179, 113.9674677678144 22.56055558718179))"
43,"POLYGON ((114.00863560468 22.63588312734712, 114.00863560468 22.58588312734713, 113.95863560468 22.58588312734713, 113.95863560468 22.63588312734712, 114.00863560468 22.63588312734712))"
44,"POLYGON ((113.9126418218427 22.85605896844399, 113.9126418218427 22.806058968444, 113.8626418218427 22.806058968444, 113.8626418218427 22.85605896844399, 113.9126418218427 22.85605896844399))"
45,"POLYGON ((114.5671650913146 22.57441039715507, 114.5671650913146 22.52441039715507, 114.5171650913146 22.52441039715507, 114.5171650913146 22.57441039715507, 114.5671650913146 22.57441039715507))"
46,"POLYGON ((114.0343962942138 22.61745893164024, 114.0343962942138 22.56745893164024, 113.9843962942138 22.56745893164024, 113.9843962942138 22.61745893164024, 114.0343962942138 22.61745893164024))"
47,"POLYGON ((114.4936547987979 22.68933021602198, 114.4936547987979 22.63933021602198, 114.4436547987979 22.63933021602198, 114.4436547987979 22.68933021602198, 114.4936547987979 22.68933021602198))"
48,"POLYGON ((113.9844625912181 22.67708900112263, 113.9844625912181 22.62708900112263, 113.9344625912181 22.62708900112263, 113.9344625912181 22.67708900112263, 113.9844625912181 22.67708900112263))"
49,"POLYGON ((114.1447205012221 22.58844406767782, 114.1447205012221 22.53844406767783, 114.0947205012221 22.53844406767783, 114.0947205012221 22.58844406767782, 114.1447205012221 22.58844406767782))"
50,"POLYGON ((113.8674670933172 22.77994732397024, 113.8674670933172 22.72994732397025, 113.8174670933172 22.72994732397025, 113.8174670933172 22.77994732397024, 113.8674670933172 22.77994732397024))"
51,"POLYGON ((114.3217358281916 22.78806718100373, 114.3217358281916 22.73806718100373, 114.2717358281916 22.73806718100373, 114.2717358281916 22.78806718100373, 114.3217358281916 22.78806718100373))"
52,"POLYGON ((113.8107936135615 22.67395848107368, 113.8107936135615 22.62395848107369, 113.7607936135615 22.62395848107369, 113.7607936135615 22.67395848107368, 113.8107936135615 22.67395848107368))"
53,"POLYGON ((113.9356280387402 22.53352490909169, 113.9356280387402 22.48352490909169, 113.8856280387402 22.48352490909169, 113.8856280387402 22.53352490909169, 113.9356280387402 22.53352490909169))"
54,"POLYGON ((114.0254725426225 22.73794782377002, 114.0254725426225 22.68794782377002, 113.9754725426225 22.68794782377002, 113.9754725426225 22.73794782377002, 114.0254725426225 22.73794782377002))"
55,"POLYGON ((114.0891593474288 22.74535731120534, 114.0891593474288 22.69535731120534, 114.0391593474288 22.69535731120534, 114.0391593474288 22.74535731120534, 114.0891593474288 22.74535731120534))"
56,"POLYGON ((113.9527318496832 22.76553005356824, 113.9527318496832 22.71553005356824, 113.9027318496832 22.71553005356824, 113.9027318496832 22.76553005356824, 113.9527318496832 22.76553005356824))"
57,"POLYGON ((114.4261545430969 22.62818404384121, 114.4261545430969 22.57818404384121, 114.3761545430969 22.57818404384121, 114.3761545430969 22.62818404384121, 114.4261545430969 22.62818404384121))"
58,"POLYGON ((113.9147987735789 22.79197941318723, 113.9147987735789 22.74197941318723, 113.8647987735789 22.74197941318723, 113.8647987735789 22.79197941318723, 113.9147987735789 22.79197941318723))"
59,"POLYGON ((114.0505845066051 22.73243311837653, 114.0505845066051 22.68243311837654, 114.0005845066051 22.68243311837654, 114.0005845066051 22.73243311837653, 114.0505845066051 22.73243311837653))"
60,"POLYGON ((113.9538348196357 22.6729684194292, 113.9538348196357 22.6229684194292, 113.9038348196357 22.6229684194292, 113.9038348196357 22.6729684194292, 113.9538348196357 22.6729684194292))"
61,"POLYGON ((113.9574128901381 22.76310275725646, 113.9574128901381 22.71310275725646, 113.9074128901381 22.71310275725646, 113.9074128901381 22.76310275725646, 113.9574128901381 22.76310275725646))"
62,"POLYGON ((114.5141079575584 22.55235875602284, 114.5141079575584 22.50235875602285, 114.4641079575584 22.50235875602285, 114.4641079575584 22.55235875602284, 114.5141079575584 22.55235875602284))"
63,"POLYGON ((114.087936803654 22.68702132490363, 114.087936803654 22.63702132490364, 114.037936803654 22.63702132490364, 114.037936803654 22.68702132490363, 114.087936803654 22.68702132490363))"
64,"POLYGON ((113.9630462050775 22.76587381215669, 113.9630462050775 22.71587381215669, 113.9130462050774 22.71587381215669, 113.9130462050774 22.76587381215669, 113.9630462050775 22.76587381215669))"
65,"POLYGON ((114.5580895929452 22.63245584107211, 114.5580895929452 22.58245584107211, 114.5080895929452 22.58245584107211, 114.5080895929452 22.63245584107211, 114.5580895929452 22.63245584107211))"
66,"POLYGON ((113.9024014918737 22.87527133448377, 113.9024014918737 22.82527133448378, 113.8524014918737 22.82527133448378, 113.8524014918737 22.87527133448377, 113.9024014918737 22.87527133448377))"
67,"POLYGON ((113.9321349581799 22.77246473495557, 113.9321349581799 22.72246473495557, 113.8821349581799 22.72246473495557, 113.8821349581799 22.77246473495557, 113.9321349581799 22.77246473495557))"
68,"POLYGON ((114.4156826462372 22.65908631505235, 114.4156826462372 22.60908631505236, 114.3656826462372 22.60908631505236, 114.3656826462372 22.65908631505235, 114.4156826462372 22.65908631505235))"
69,"POLYGON ((114.4658031821567 22.61375629927077, 114.4658031821567 22.56375629927077, 114.4158031821567 22.56375629927077, 114.4158031821567 22.61375629927077, 114.4658031821567 22.61375629927077))"
70,"POLYGON ((114.4555271930188 22.64426315593207, 114.4555271930188 22.59426315593207, 114.4055271930188 22.59426315593207, 114.4055271930188 22.64426315593207, 114.4555271930188 22.64426315593207))"
71,"POLYGON ((114.5277795409169 22.61597111512569, 114.5277795409169 22.56597111512569, 114.4777795409169 22.56597111512569, 114.4777795409169 22.61597111512569, 114.5277795409169 22.61597111512569))"
72,"POLYGON ((113.9529104618288 22.68679853018482, 113.9529104618288 22.63679853018482, 113.9029104618288 22.63679853018482, 113.9029104618288 22.68679853018482, 113.9529104618288 22.68679853018482))"
73,"POLYGON ((114.006436426018 22.57550839709518, 114.006436426018 22.52550839709519, 113.956436426018 22.52550839709519, 113.956436426018 22.57550839709518, 114.006436426018 22.57550839709518))"
74,"POLYGON ((114.2054756866523 22.63294955998067, 114.2054756866523 22.58294955998068, 114.1554756866523 22.58294955998068, 114.1554756866523 22.63294955998067, 114.2054756866523 22.63294955998067))"
75,"POLYGON ((114.0777160085003 22.67927931816291, 114.0777160085003 22.62927931816292, 114.0277160085002 22.62927931816292, 114.0277160085002 22.67927931816291, 114.0777160085003 22.67927931816291))"
76,"POLYGON ((113.8266273608583 22.70238222364693, 113.8266273608583 22.65238222364693, 113.7766273608583 22.65238222364693, 113.7766273608583 22.70238222364693, 113.8266273608583 22.70238222364693))"
77,"POLYGON ((114.2696917558669 22.6617107867545, 114.2696917558669 22.6117107867545, 114.2196917558669 22.6117107867545, 114.2196917558669 22.6617107867545, 114.2696917558669 22.6617107867545))"
78,"POLYGON ((114.6156315979135 22.51058735573591, 114.6156315979135 22.46058735573591, 114.5656315979135 22.46058735573591, 114.5656315979135 22.51058735573591, 114.6156315979135 22.51058735573591))"
79,"POLYGON ((113.9707611094279 22.74201736271541, 113.9707611094279 22.69201736271541, 113.9207611094279 22.69201736271541, 113.9207611094279 22.74201736271541, 113.9707611094279 22.74201736271541))"
80,"POLYGON ((113.9543049309823 22.76532466370169, 113.9543049309823 22.71532466370169, 113.9043049309823 22.71532466370169, 113.9043049309823 22.76532466370169, 113.9543049309823 22.76532466370169))"
81,"POLYGON ((114.0577104899218 22.62894015560313, 114.0577104899218 22.57894015560314, 114.0077104899218 22.57894015560314, 114.0077104899218 22.62894015560313, 114.0577104899218 22.62894015560313))"
82,"POLYGON ((114.2366082562278 22.74306222356658, 114.2366082562278 22.69306222356658, 114.1866082562277 22.69306222356658, 114.1866082562277 22.74306222356658, 114.2366082562278 22.74306222356658))"
83,"POLYGON ((114.1167443869768 22.61456999317577, 114.1167443869768 22.56456999317577, 114.0667443869768 22.56456999317577, 114.0667443869768 22.61456999317577, 114.1167443869768 22.61456999317577))"
84,"POLYGON ((114.3913629197846 22.71993470601118, 114.3913629197846 22.66993470601118, 114.3413629197846 22.66993470601118, 114.3413629197846 22.71993470601118, 114.3913629197846 22.71993470601118))"
85,"POLYGON ((114.1905646061311 22.65618488552358, 114.1905646061311 22.60618488552359, 114.1405646061311 22.60618488552359, 114.1405646061311 22.65618488552358, 114.1905646061311 22.65618488552358))"
86,"POLYGON ((113.8436231965881 22.74823817102961, 113.8436231965881 22.69823817102961, 113.793623196588 22.69823817102961, 113.793623196588 22.74823817102961, 113.8436231965881 22.74823817102961))"
87,"POLYGON ((113.9500383047206 22.57929981127352, 113.9500383047206 22.52929981127352, 113.9000383047205 22.52929981127352, 113.9000383047205 22.57929981127352, 113.9500383047206 22.57929981127352))"
88,"POLYGON ((113.9018238436505 22.59815910361938, 113.9018238436505 22.54815910361939, 113.8518238436505 22.54815910361939, 113.8518238436505 22.59815910361938, 113.9018238436505 22.59815910361938))"
89,"POLYGON ((113.9080551169187 22.47218446862145, 113.9080551169187 22.42218446862145, 113.8580551169187 22.42218446862145, 113.8580551169187 22.47218446862145, 113.9080551169187 22.47218446862145))"
90,"POLYGON ((114.5189306481085 22.61306973328534, 114.5189306481085 22.56306973328534, 114.4689306481085 22.56306973328534, 114.4689306481085 22.61306973328534, 114.5189306481085 22.61306973328534))"
91,"POLYGON ((114.3272190922442 22.80437793375194, 114.3272190922442 22.75437793375195, 114.2772190922442 22.75437793375195, 114.2772190922442 22.80437793375194, 114.3272190922442 22.80437793375194))"
92,"POLYGON ((113.9789525187993 22.60542651058322, 113.9789525187993 22.55542651058322, 113.9289525187992 22.55542651058322, 113.9289525187992 22.60542651058322, 113.9789525187993 22.60542651058322))"
93,"POLYGON ((113.9147864965099 22.54917179241564, 113.9147864965099 22.49917179241564, 113.8647864965099 22.49917179241564, 113.8647864965099 22.54917179241564, 113.9147864965099 22.54917179241564))"
94,"POLYGON ((114.6028871607938 22.68309014307407, 114.6028871607938 22.63309014307407, 114.5528871607938 22.63309014307407, 114.5528871607938 22.68309014307407, 114.6028871607938 22.68309014307407))"
95,"POLYGON ((113.9075959004571 22.6064740562714, 113.9075959004571 22.5564740562714, 113.8575959004571 22.5564740562714, 113.8575959004571 22.6064740562714, 113.9075959004571 22.6064740562714))"
96,"POLYGON ((114.0600696501763 22.54557321103732, 114.0600696501763 22.49557321103732, 114.0100696501763 22.49557321103732, 114.0100696501763 22.54557321103732, 114.0600696501763 22.54557321103732))"
97,"POLYGON ((113.8197772718044 22.7780674424016, 113.8197772718044 22.7280674424016, 113.7697772718044 22.7280674424016, 113.7697772718044 22.7780674424016, 113.8197772718044 22.7780674424016))"
98,"POLYGON ((114.1183990701736 22.65092901064661, 114.1183990701736 22.60092901064661, 114.0683990701736 22.60092901064661, 114.0683990701736 22.65092901064661, 114.1183990701736 22.65092901064661))"
99,"POLYGON ((114.6168309182566 22.65807108404529, 114.6168309182566 22.60807108404529, 114.5668309182566 22.60807108404529, 114.5668309182566 22.65807108404529, 114.6168309182566 22.65807108404529))"
100,"POLYGON ((114.414229612629 22.6621731297273, 114.414229612629 22.6121731297273, 114.364229612629 22.6121731297273, 114.364229612629 22.6621731297273, 114.414229612629 22.6621731297273))"
101,"POLYGON ((114.290679627892 22.65305309734742, 114.290679627892 22.60305309734743, 114.240679627892 22.60305309734743, 114.240679627892 22.65305309734742, 114.290679627892 22.65305309734742))"
102,"POLYGON ((114.2606522541384 22.61648759961255, 114.2606522541384 22.56648759961255, 114.2106522541384 22.56648759961255, 114.2106522541384 22.61648759961255, 114.2606522541384 22.61648759961255))"
103,"POLYGON ((114.3520742207447 22.69955748093349, 114.3520742207447 22.64955748093349, 114.3020742207447 22.64955748093349, 114.3020742207447 22.69955748093349, 114.3520742207447 22.69955748093349))"
104,"POLYGON ((113.8414885528574 22.74867642046642, 113.8414885528574 22.69867642046642, 113.7914885528573 22.69867642046642, 113.7914885528573 22.74867642046642, 113.8414885528574 22.74867642046642))"
105,"POLYGON ((114.4526297163928 22.71036968761318, 114.4526297163928 22.66036968761319, 114.4026297163928 22.66036968761319, 114.4026297163928 22.71036968761318, 114.4526297163928 22.71036968761318))"
106,"POLYGON ((114.2670707952745 22.73572727986083, 114.2670707952745 22.68572727986083, 114.2170707952745 22.68572727986083, 114.2170707952745 22.73572727986083, 114.2670707952745 22.73572727986083))"
107,"POLYGON ((114.1469709284856 22.72928093410215, 114.1469709284856 22.67928093410216, 114.0969709284855 22.67928093410216, 114.0969709284855 22.72928093410215, 114.1469709284856 22.72928093410215))"
108,"POLYGON ((113.9468723757013 22.68785123021479, 113.9468723757013 22.6378512302148, 113.8968723757013 22.6378512302148, 113.8968723757013 22.68785123021479, 113.9468723757013 22.68785123021479))"
109,"POLYGON ((114.2498553556924 22.83227819000663, 114.2498553556924 22.78227819000663, 114.1998553556924 22.78227819000663, 114.1998553556924 22.83227819000663, 114.2498553556924 22.83227819000663))"
110,"POLYGON ((114.6169480075009 22.65979470617585, 114.6169480075009 22.60979470617585, 114.5669480075009 22.60979470617585, 114.5669480075009 22.65979470617585, 114.6169480075009 22.65979470617585))"
111,"POLYGON ((113.931355752815 22.47905756672928, 113.931355752815 22.42905756672929, 113.881355752815 22.42905756672929, 113.881355752815 22.47905756672928, 113.931355752815 22.47905756672928))"
112,"POLYGON ((114.3126059662257 22.62799174521516, 114.3126059662257 22.57799174521517, 114.2626059662257 22.57799174521517, 114.2626059662257 22.62799174521516, 114.3126059662257 22.62799174521516))"
113,"POLYGON ((113.8631442068162 22.77636909968447, 113.8631442068162 22.72636909968447, 113.8131442068162 22.72636909968447, 113.8131442068162 22.77636909968447, 113.8631442068162 22.77636909968447))"
114,"POLYGON ((114.6036610839154 22.65780608169776, 114.6036610839154 22.60780608169776, 114.5536610839154 22.60780608169776, 114.5536610839154 22.65780608169776, 114.6036610839154 22.65780608169776))"
115,"POLYGON ((113.9040536524363 22.55272341791988, 113.9040536524363 22.50272341791988, 113.8540536524363 22.50272341791988, 113.8540536524363 22.55272341791988, 113.9040536524363 22.55272341791988))"
116,"POLYGON ((114.6135619279908 22.64700485179018, 114.6135619279908 22.59700485179018, 114.5635619279908 22.59700485179018, 114.5635619279908 22.64700485179018, 114.6135619279908 22.64700485179018))"
117,"POLYGON ((114.465450661925 22.71476296620548, 114.465450661925 22.66476296620548, 114.415450661925 22.66476296620548, 114.415450661925 22.71476296620548, 114.465450661925 22.71476296620548))"
118,"POLYGON ((114.1770804499731 22.70652210180091, 114.1770804499731 22.65652210180092, 114.1270804499731 22.65652210180092, 114.1270804499731 22.70652210180091, 114.1770804499731 22.70652210180091))"
119,"POLYGON ((114.2585500970602 22.79958000759203, 114.2585500970602 22.74958000759204, 114.2085500970602 22.74958000759204, 114.2085500970602 22.79958000759203, 114.2585500970602 22.79958000759203))"
120,"POLYGON ((114.5928047339536 22.57049916058458, 114.5928047339536 22.52049916058458, 114.5428047339535 22.52049916058458, 114.5428047339535 22.57049916058458, 114.5928047339536 22.57049916058458))"
121,"POLYGON ((114.3055071324767 22.71629635906941, 114.3055071324767 22.66629635906941, 114.2555071324767 22.66629635906941, 114.2555071324767 22.71629635906941, 114.3055071324767 22.71629635906941))"
122,"POLYGON ((113.8678326031714 22.71061628283553, 113.8678326031714 22.66061628283553, 113.8178326031714 22.66061628283553, 113.8178326031714 22.71061628283553, 113.8678326031714 22.71061628283553))"
123,"POLYGON ((114.4247421113744 22.70445202513393, 114.4247421113744 22.65445202513393, 114.3747421113744 22.65445202513393, 114.3747421113744 22.70445202513393, 114.4247421113744 22.70445202513393))"
124,"POLYGON ((114.4468284150871 22.6459327406303, 114.4468284150871 22.5959327406303, 114.396828415087 22.5959327406303, 114.396828415087 22.6459327406303, 114.4468284150871 22.6459327406303))"
125,"POLYGON ((113.9443233996713 22.83294111526693, 113.9443233996713 22.78294111526694, 113.8943233996713 22.78294111526694, 113.8943233996713 22.83294111526693, 113.9443233996713 22.83294111526693))"
126,"POLYGON ((113.8959741830444 22.63647845628426, 113.8959741830444 22.58647845628426, 113.8459741830443 22.58647845628426, 113.8459741830443 22.63647845628426, 113.8959741830444 22.63647845628426))"
127,"POLYGON ((113.9611591362332 22.66944258937497, 113.9611591362332 22.61944258937497, 113.9111591362332 22.61944258937497, 113.9111591362332 22.66944258937497, 113.9611591362332 22.66944258937497))"
128,"POLYGON ((114.3456062597601 22.76849099127835, 114.3456062597601 22.71849099127835, 114.2956062597601 22.71849099127835, 114.2956062597601 22.76849099127835, 114.3456062597601 22.76849099127835))"
129,"POLYGON ((114.524717923047 22.51305677163523, 114.524717923047 22.46305677163523, 114.474717923047 22.46305677163523, 114.474717923047 22.51305677163523, 114.524717923047 22.51305677163523))"
130,"POLYGON ((114.0178998555921 22.7113228036868, 114.0178998555921 22.6613228036868, 113.9678998555921 22.6613228036868, 113.9678998555921 22.7113228036868, 114.0178998555921 22.7113228036868))"
131,"POLYGON ((114.1452204350847 22.72956503448277, 114.1452204350847 22.67956503448277, 114.0952204350847 22.67956503448277, 114.0952204350847 22.72956503448277, 114.1452204350847 22.72956503448277))"
132,"POLYGON ((114.2471802043542 22.73071192160321, 114.2471802043542 22.68071192160321, 114.1971802043542 22.68071192160321, 114.1971802043542 22.73071192160321, 114.2471802043542 22.73071192160321))"
133,"POLYGON ((114.6093823073935 22.53884653525072, 114.6093823073935 22.48884653525073, 114.5593823073934 22.48884653525073, 114.5593823073934 22.53884653525072, 114.6093823073935 22.53884653525072))"
134,"POLYGON ((114.1045144013934 22.76494030719677, 114.1045144013934 22.71494030719677, 114.0545144013934 22.71494030719677, 114.0545144013934 22.76494030719677, 114.1045144013934 22.76494030719677))"
135,"POLYGON ((113.8561275290078 22.81111255799965, 113.8561275290078 22.76111255799965, 113.8061275290078 22.76111255799965, 113.8061275290078 22.81111255799965, 113.8561275290078 22.81111255799965))"
136,"POLYGON ((114.4991619855137 22.60279059528945, 114.4991619855137 22.55279059528945, 114.4491619855137 22.55279059528945, 114.4491619855137 22.60279059528945, 114.4991619855137 22.60279059528945))"
137,"POLYGON ((114.4903307526152 22.56325811629553, 114.4903307526152 22.51325811629553, 114.4403307526151 22.51325811629553, 114.4403307526151 22.56325811629553, 114.4903307526152 22.56325811629553))"
138,"POLYGON ((113.9297690779534 22.59958752770955, 113.9297690779534 22.54958752770955, 113.8797690779534 22.54958752770955, 113.8797690779534 22.59958752770955, 113.9297690779534 22.59958752770955))"
139,"POLYGON ((114.306929023619 22.73957266923379, 114.306929023619 22.68957266923379, 114.256929023619 22.68957266923379, 114.256929023619 22.73957266923379, 114.306929023619 22.73957266923379))"
140,"POLYGON ((114.2177089844002 22.70946041053583, 114.2177089844002 22.65946041053584, 114.1677089844002 22.65946041053584, 114.1677089844002 22.70946041053583, 114.2177089844002 22.70946041053583))"
141,"POLYGON ((114.3194014842267 22.71441246892406, 114.3194014842267 22.66441246892406, 114.2694014842266 22.66441246892406, 114.2694014842266 22.71441246892406, 114.3194014842267 22.71441246892406))"
142,"POLYGON ((113.9416877094173 22.53896034730266, 113.9416877094173 22.48896034730266, 113.8916877094172 22.48896034730266, 113.8916877094172 22.53896034730266, 113.9416877094173 22.53896034730266))"
143,"POLYGON ((114.3243755307544 22.71991996347266, 114.3243755307544 22.66991996347266, 114.2743755307544 22.66991996347266, 114.2743755307544 22.71991996347266, 114.3243755307544 22.71991996347266))"
144,"POLYGON ((114.2384092122789 22.58189281644586, 114.2384092122789 22.53189281644586, 114.1884092122789 22.53189281644586, 114.1884092122789 22.58189281644586, 114.2384092122789 22.58189281644586))"
145,"POLYGON ((114.2929702767044 22.701530117174, 114.2929702767044 22.651530117174, 114.2429702767044 22.651530117174, 114.2429702767044 22.701530117174, 114.2929702767044 22.701530117174))"
